1,0.591
2,0.00186
3,0.0111
4,2.18e-08
5,0.0734
6,0.0325
7,0.000957
8,0.00181
9,2.955e-15
10,0.01348
11,0.02928
12,0.0644
13,0.01742
14,0.117
15,35910
16,6.07e+07
17,0.0723
18,0.307
19,1.07e+07
20,0.224
21,91700
22,0.00697
23,2.64e+08
24,0.417
25,3.3e+08
26,1.2
27,3.95e+08
28,34.8
29,2.59e+09
30,13
31,2.55e+12
32,5760
33,3.55e+07
34,1.17
35,26900
36,1.41e+06
37,0.0859
38,3.15e+05
39,0.76
40,8.1e+07
41,79100
42,0.1155
43,7.365e+05
44,1.85e+06
45,0.108
46,1.44e+07
47,0.033
48,3
49,11
50,10
51,0.0955
52,3.62
53,92.6
54,28
55,1.12e-09
56,0.000921
57,0.00961
58,0.00027
59,0.000604
60,0.00262
61,0.000171
62,0.00461
63,1.33
64,3.89e-10
65,0.000794
66,4.5e+10
67,1.39e-10
68,0.00498
